time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,accel_x,accel_y,accel_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
43.82,1450714.502,6139754.368,937518.0591,32.797257,-224.379344,-41.241943,-81.62657,2.397629,85.534264,1.559,-0.278054,0.17765,-0.278054,0.17765,0.33605,0.436489,6.2831,-22.314394,-0.416601,0,0.000767,-0.006273,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4383,747,1604,4211
43.83,1450714.828,6139752.123,937517.6465,32.66208,-224.517994,-41.255204,-81.62657,2.397629,85.534264,1.559,-0.278054,0.17765,-0.278054,0.17765,0.33605,0.436489,6.2831,-22.30816,-0.40622,0,0.000767,-0.006273,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4384,747,1604,4211
43.84,1450715.154,6139749.876,937517.2338,32.526899,-224.656755,-41.268483,-81.62657,2.397629,85.534264,1.559,-0.278054,0.17765,-0.278054,0.17765,0.33605,0.436489,6.2831,-22.30192,-0.39584,0,0.000767,-0.006273,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4385,747,1604,4211
43.85,1450715.478,6139747.628,937516.821,32.391716,-224.795627,-41.281781,-81.62657,2.397629,85.534264,1.559,-0.278054,0.17765,-0.278054,0.17765,0.33605,0.436489,6.2831,-22.295677,-0.385469,0,0.000767,-0.006273,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4386,747,1604,4211
43.86,1450715.8,6139745.379,937516.4081,32.256531,-224.934608,-41.295097,-81.62657,2.397629,85.534264,1.559,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.28943,-0.375102,0,0.000767,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4387,747,1604,4211
43.87,1450716.121,6139743.128,937515.995,32.121344,-225.073698,-41.308432,-81.62657,2.397629,85.534264,1.559,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.283177,-0.364738,0,0.000767,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4388,747,1604,4211
43.88,1450716.441,6139740.876,937515.5818,31.986156,-225.212894,-41.321786,-81.62657,2.397629,85.534264,1.559,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.27692,-0.35438,0,0.000767,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4389,747,1604,4211
43.89,1450716.76,6139738.623,937515.1684,31.850969,-225.352197,-41.335157,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.270657,-0.344029,0,0.000767,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4390,747,1604,4211
43.9,1450717.077,6139736.368,937514.7549,31.715783,-225.491605,-41.348547,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.26439,-0.333678,0,0.000767,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4391,747,1604,4211
43.91,1450717.393,6139734.111,937514.3413,31.580599,-225.631116,-41.361955,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.258118,-0.323337,0,0.000767,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4392,747,1604,4211
43.92,1450717.707,6139731.854,937513.9276,31.445417,-225.77073,-41.375381,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.251845,-0.312999,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4393,747,1604,4211
43.93,1450718.02,6139729.595,937513.5137,31.31024,-225.910445,-41.388825,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.245562,-0.302664,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4394,747,1604,4211
43.94,1450718.332,6139727.334,937513.0996,31.175067,-226.05026,-41.402286,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.239276,-0.292336,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4395,747,1604,4211
43.95,1450718.642,6139725.072,937512.6855,31.039899,-226.190173,-41.415764,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.232986,-0.282014,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4396,747,1604,4211
43.96,1450718.951,6139722.809,937512.2712,30.904738,-226.330183,-41.42926,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.226694,-0.271696,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4397,747,1604,4211
43.97,1450719.259,6139720.544,937511.8568,30.769585,-226.470289,-41.442773,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.220394,-0.261381,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4398,747,1604,4211
43.98,1450719.566,6139718.278,937511.4422,30.634441,-226.610489,-41.456303,-82.62657,2.414257,86.534264,1.452,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.214089,-0.251073,0,0.000768,-0.006274,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4399,747,1604,4211
43.99,1450719.87,6139716.011,937511.0275,30.499307,-226.75078,-41.469849,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.20778,-0.240771,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4400,747,1604,4211
44,1450720.174,6139713.742,937510.6127,30.364184,-226.891163,-41.483412,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.201467,-0.230472,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4401,747,1604,4211
44.01,1450720.476,6139711.471,937510.1977,30.229073,-227.031634,-41.496991,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.195148,-0.22018,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4402,747,1604,4211
44.02,1450720.777,6139709.2,937509.7826,30.093976,-227.172191,-41.510586,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.188826,-0.209892,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4403,747,1604,4211
44.03,1450721.077,6139706.927,937509.3674,29.958894,-227.312834,-41.524197,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.182501,-0.199606,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4404,747,1604,4211
44.04,1450721.375,6139704.652,937508.952,29.823828,-227.453559,-41.537824,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.176169,-0.189331,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4405,747,1604,4211
44.05,1450721.672,6139702.376,937508.5365,29.68878,-227.594366,-41.551465,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.169833,-0.179055,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4406,747,1604,4211
44.06,1450721.968,6139700.099,937508.1208,29.553751,-227.73525,-41.565122,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.163492,-0.168786,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4407,747,1604,4211
44.07,1450722.262,6139697.82,937507.705,29.418743,-227.876211,-41.578794,-83.62657,2.431176,87.534264,1.345,-0.278054,0.177651,-0.278054,0.177651,0.33605,0.436489,6.2831,-22.157146,-0.158524,0,0.000768,-0.006275,0.016287,0.000122,1,1,1,1,1,1,1,1,1,4408,747,1604,4211
44.08,1450722.555,6139695.54,937507.2891,29.283756,-228.017246,-41.59248,-83.62657,2.431176,87.534264,1.345,-0.278053,0.177651,-0.278053,0.177651,0.33605,0.436489,6.2831,-22.150795,-0.148264,0,0.000768,-0.006275,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4409,747,1604,4211
44.09,1450722.846,6139693.258,937506.873,29.148794,-228.158352,-41.60618,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177651,-0.278053,0.177651,0.33605,0.436489,6.2831,-22.14444,-0.138012,0,0.000768,-0.006275,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4410,747,1604,4211
44.1,1450723.136,6139690.975,937506.4568,29.013857,-228.299526,-41.619894,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177651,-0.278053,0.177651,0.33605,0.436489,6.2831,-22.138081,-0.127762,0,0.000768,-0.006275,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4411,747,1604,4211
44.11,1450723.425,6139688.691,937506.0405,28.878947,-228.440767,-41.633622,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.131717,-0.11752,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4412,747,1604,4211
44.12,1450723.713,6139686.405,937505.624,28.744067,-228.582071,-41.647362,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.125348,-0.107283,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4413,747,1604,4211
44.13,1450723.999,6139684.118,937505.2074,28.609217,-228.723436,-41.661116,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.118977,-0.097051,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4414,747,1604,4211
44.14,1450724.283,6139681.829,937504.7907,28.4744,-228.864858,-41.674882,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.112599,-0.086821,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4415,747,1604,4211
44.15,1450724.567,6139679.539,937504.3738,28.339618,-229.006334,-41.68866,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.106218,-0.076598,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4416,747,1604,4211
44.16,1450724.849,6139677.248,937503.9568,28.204873,-229.147861,-41.70245,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.09983,-0.066378,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4417,747,1604,4211
44.17,1450725.129,6139674.955,937503.5396,28.070167,-229.289435,-41.716251,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.093439,-0.056165,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4418,747,1604,4211
44.18,1450725.409,6139672.66,937503.1223,27.935502,-229.431054,-41.730063,-82.62657,2.448364,88.534264,1.239,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.087045,-0.045958,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4419,747,1604,4211
44.19,1450725.687,6139670.365,937502.7048,27.800881,-229.572713,-41.743885,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.080644,-0.035755,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4420,747,1604,4211
44.2,1450725.964,6139668.067,937502.2873,27.666306,-229.714408,-41.757718,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.07424,-0.025558,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4421,747,1604,4211
44.21,1450726.239,6139665.769,937501.8696,27.53178,-229.856137,-41.771559,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.067829,-0.015364,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4422,747,1604,4211
44.22,1450726.513,6139663.469,937501.4517,27.397304,-229.997893,-41.78541,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.061415,-0.005174,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4423,747,1604,4211
44.23,1450726.785,6139661.168,937501.0337,27.262882,-230.139674,-41.799269,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.054997,0.005007,0,0.000768,-0.006276,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4424,747,1604,4211
44.24,1450727.057,6139658.865,937500.6156,27.128517,-230.281475,-41.813136,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.048574,0.015187,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4425,747,1604,4211
44.25,1450727.327,6139656.56,937500.1973,26.994211,-230.42329,-41.82701,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.042146,0.025358,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4426,747,1604,4211
44.26,1450727.595,6139654.255,937499.7789,26.859968,-230.565116,-41.840891,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.035713,0.035525,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4427,747,1604,4211
44.27,1450727.863,6139651.948,937499.3604,26.725789,-230.706948,-41.854778,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.029276,0.045689,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4428,747,1604,4211
44.28,1450728.128,6139649.639,937498.9417,26.59168,-230.848779,-41.86867,-81.62657,2.465788,89.534264,1.134,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.022835,0.055846,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4429,747,1604,4211
44.29,1450728.393,6139647.329,937498.5228,26.457642,-230.990606,-41.882567,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.016389,0.066001,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4430,747,1604,4211
44.3,1450728.656,6139645.018,937498.1039,26.323679,-231.132421,-41.896468,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.009938,0.076148,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4431,747,1604,4211
44.31,1450728.918,6139642.705,937497.6848,26.189795,-231.27422,-41.910372,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-22.003485,0.086289,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4432,747,1604,4211
44.32,1450729.179,6139640.391,937497.2655,26.055993,-231.415997,-41.924279,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-21.997025,0.096427,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4433,747,1604,4211
44.33,1450729.438,6139638.076,937496.8461,25.922278,-231.557745,-41.938188,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-21.990562,0.106558,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4434,747,1604,4211
44.34,1450729.696,6139635.759,937496.4266,25.788653,-231.699457,-41.952098,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-21.984092,0.116686,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4435,747,1604,4211
44.35,1450729.952,6139633.44,937496.007,25.655121,-231.841128,-41.966008,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177652,-0.278053,0.177652,0.33605,0.436489,6.2831,-21.977619,0.126808,0,0.000768,-0.006277,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4436,747,1604,4211
44.36,1450730.208,6139631.12,937495.5872,25.521688,-231.98275,-41.979918,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177653,-0.278053,0.177653,0.33605,0.436489,6.2831,-21.971142,0.136926,0,0.000768,-0.006278,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4437,747,1604,4211
44.37,1450730.461,6139628.799,937495.1672,25.388358,-232.124315,-41.993825,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177653,-0.278053,0.177653,0.33605,0.436489,6.2831,-21.964663,0.147037,0,0.000768,-0.006278,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4438,747,1604,4211
44.38,1450730.714,6139626.476,937494.7472,25.255135,-232.265817,-42.00773,-80.62657,2.483402,90.534264,1.029,-0.278053,0.177653,-0.278053,0.177653,0.33605,0.436489,6.2831,-21.958177,0.157146,0,0.000768,-0.006278,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4439,747,1604,4211
44.39,1450730.965,6139624.152,937494.3269,25.122024,-232.407247,-42.021632,-79.62657,2.501134,91.534264,0.926,-0.278053,0.177653,-0.278053,0.177653,0.33605,0.436489,6.2831,-21.951684,0.167247,0,0.000768,-0.006278,0.016286,0.000122,1,1,1,1,1,1,1,1,1,4440,747,1604,4211
44.4,1450731.215,6139621.827,937493.9066,24.98903,-232.548598,-42.035529,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.945188,0.177343,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4441,747,1604,4211
44.41,1450731.464,6139619.5,937493.4861,24.856157,-232.68986,-42.049421,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.938688,0.187434,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4442,747,1604,4211
44.42,1450731.711,6139617.172,937493.0655,24.723411,-232.831026,-42.063305,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.932186,0.197523,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4443,747,1604,4211
44.43,1450731.957,6139614.842,937492.6447,24.590797,-232.972086,-42.077182,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.925677,0.207605,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4444,747,1604,4211
44.44,1450732.201,6139612.511,937492.2238,24.458321,-233.113031,-42.09105,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.919164,0.21768,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4445,747,1604,4211
44.45,1450732.445,6139610.178,937491.8027,24.325989,-233.25385,-42.104908,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.912645,0.227753,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4446,747,1604,4211
44.46,1450732.687,6139607.844,937491.3815,24.193806,-233.394535,-42.118754,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.906123,0.237818,0,0.000768,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4447,747,1604,4211
44.47,1450732.927,6139605.509,937490.9602,24.061779,-233.535074,-42.132588,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.899597,0.247877,0,0.000769,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4448,747,1604,4211
44.48,1450733.167,6139603.172,937490.5387,23.929914,-233.675457,-42.146407,-79.62657,2.501134,91.534264,0.926,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.893065,0.257933,0,0.000769,-0.006278,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4449,747,1604,4211
44.49,1450733.405,6139600.834,937490.1171,23.798217,-233.815671,-42.16021,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.88653,0.267986,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4450,747,1604,4211
44.5,1450733.641,6139598.495,937489.6954,23.666697,-233.955706,-42.173996,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.879991,0.278032,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4451,747,1604,4211
44.51,1450733.877,6139596.154,937489.2735,23.535359,-234.095549,-42.187764,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.873446,0.288071,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4452,747,1604,4211
44.52,1450734.111,6139593.811,937488.8515,23.404211,-234.235188,-42.201511,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.866897,0.298107,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4453,747,1604,4211
44.53,1450734.343,6139591.467,937488.4294,23.273261,-234.374609,-42.215237,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.860345,0.308136,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4454,747,1604,4211
44.54,1450734.575,6139589.122,937488.0071,23.142517,-234.513798,-42.228939,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.853787,0.318163,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4455,747,1604,4211
44.55,1450734.805,6139586.776,937487.5846,23.011987,-234.652742,-42.242615,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.847225,0.328182,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4456,747,1604,4211
44.56,1450735.034,6139584.428,937487.1621,22.88168,-234.791426,-42.256264,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.84066,0.338199,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4457,747,1604,4211
44.57,1450735.261,6139582.079,937486.7394,22.751603,-234.929834,-42.269883,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.834089,0.348209,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4458,747,1604,4211
44.58,1450735.487,6139579.728,937486.3165,22.621768,-235.06795,-42.283471,-78.62657,2.518886,92.534264,0.823,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.827514,0.358212,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4459,747,1604,4211
44.59,1450735.712,6139577.376,937485.8936,22.492182,-235.205759,-42.297026,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.820932,0.368212,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4460,747,1604,4211
44.6,1450735.936,6139575.022,937485.4705,22.362857,-235.343242,-42.310546,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177653,-0.278052,0.177653,0.33605,0.436489,6.2831,-21.814351,0.378205,0,0.000769,-0.006279,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4461,747,1604,4211
44.61,1450736.158,6139572.668,937485.0472,22.233801,-235.480383,-42.324027,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.807763,0.388196,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4462,747,1604,4211
44.62,1450736.379,6139570.311,937484.6239,22.105027,-235.617162,-42.337468,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.801169,0.398179,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4463,747,1604,4211
44.63,1450736.599,6139567.954,937484.2003,21.976544,-235.75356,-42.350867,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.794571,0.408159,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4464,747,1604,4211
44.64,1450736.818,6139565.595,937483.7767,21.848365,-235.889557,-42.36422,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.78797,0.418133,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4465,747,1604,4211
44.65,1450737.035,6139563.235,937483.3529,21.7205,-236.025133,-42.377526,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.781366,0.4281,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4466,747,1604,4211
44.66,1450737.251,6139560.873,937482.929,21.592964,-236.160266,-42.390781,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.774755,0.438064,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4467,747,1604,4211
44.67,1450737.465,6139558.51,937482.505,21.465767,-236.294933,-42.403982,-77.62657,2.536509,93.534264,0.722,-0.278052,0.177654,-0.278052,0.177654,0.33605,0.436489,6.2831,-21.76814,0.448022,0,0.000769,-0.00628,0.016285,0.000122,1,1,1,1,1,1,1,1,1,4468,747,1604,4211
