missiontime,ecef_Pos_X,ecef_Pos_Y,ecef_Pos_Z,ecef_Vel_X,ecef_Vel_Y,ecef_Vel_Z,gps_week,gps_tow,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r, Roll, Pitch, Yaw, rollRPS,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
54.73,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.601407,139.589284,37.090193,-0.029043,0.035144,0,0,0,0
54.74,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.601873,139.589305,37.090196,-0.029043,0.035144,0,0,0,0
54.75,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.602339,139.589327,37.0902,-0.029043,0.035144,0,0,0,0
54.76,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.602805,139.589348,37.090203,-0.029043,0.035144,0,0,0,0
54.77,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.603271,139.58937,37.090206,-0.029043,0.035144,0,0,0,0
54.78,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.603738,139.589391,37.09021,-0.029043,0.035144,0,0,0,0
54.79,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.604204,139.589413,37.090213,-0.029043,0.035144,0,0,0,0
54.8,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.60467,139.589434,37.090216,-0.029043,0.035144,0,0,0,0
54.81,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.605136,139.589456,37.09022,-0.029043,0.035144,0,0,0,0
54.82,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.605602,139.589478,37.090223,-0.029043,0.035144,0,0,0,0
54.83,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.606068,139.5895,37.090227,-0.029043,0.035144,0,0,0,0
54.84,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.606534,139.589522,37.09023,-0.029043,0.035144,0,0,0,0
54.85,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.607,139.589544,37.090233,-0.029043,0.035144,0,0,0,0
54.86,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.607466,139.589566,37.090237,-0.029043,0.035144,0,0,0,0
54.87,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.607932,139.589588,37.09024,-0.029043,0.035144,0,0,0,0
54.88,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.608399,139.58961,37.090244,-0.029043,0.035144,0,0,0,0
54.89,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.608865,139.589633,37.090247,-0.029043,0.035144,0,0,0,0
54.9,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.609331,139.589655,37.090251,-0.029043,0.035144,0,0,0,0
54.91,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.609797,139.589678,37.090255,-0.029043,0.035144,0,0,0,0
54.92,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.610263,139.5897,37.090258,-0.029043,0.035144,0,0,0,0
54.93,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.610729,139.589723,37.090262,-0.029043,0.035144,0,0,0,0
54.94,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.611195,139.589745,37.090266,-0.029043,0.035144,0,0,0,0
54.95,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.611661,139.589768,37.090269,-0.029043,0.035144,0,0,0,0
54.96,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.612128,139.589791,37.090273,-0.029043,0.035144,0,0,0,0
54.97,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.612594,139.589814,37.090277,-0.029043,0.035144,0,0,0,0
54.98,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.61306,139.589837,37.09028,-0.029043,0.035144,0,0,0,0
54.99,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388891,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.613526,139.58986,37.090284,-0.029043,0.035144,0,0,0,0
55,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.613992,139.589883,37.090288,-0.029043,0.035144,0,0,0,0
55.01,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.614459,139.589906,37.090292,-0.029043,0.035144,0,0,0,0
55.02,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.614925,139.589929,37.090295,-0.029043,0.035144,0,0,0,0
55.03,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.615391,139.589953,37.090299,-0.029043,0.035144,0,0,0,0
55.04,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.615857,139.589976,37.090303,-0.029043,0.035144,0,0,0,0
55.05,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.616323,139.59,37.090307,-0.029043,0.035144,0,0,0,0
55.06,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.616789,139.590023,37.090311,-0.029043,0.035144,0,0,0,0
55.07,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.617256,139.590047,37.090315,-0.029043,0.035144,0,0,0,0
55.08,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.617722,139.59007,37.090319,-0.029043,0.035144,0,0,0,0
55.09,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.618188,139.590094,37.090323,-0.029043,0.035144,0,0,0,0
55.1,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.618654,139.590118,37.090327,-0.029043,0.035144,0,0,0,0
55.11,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.619121,139.590142,37.09033,-0.029043,0.035144,0,0,0,0
55.12,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.619587,139.590166,37.090335,-0.029043,0.035144,0,0,0,0
55.13,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.620053,139.59019,37.090339,-0.029043,0.035144,0,0,0,0
55.14,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.620519,139.590214,37.090343,-0.029043,0.035144,0,0,0,0
55.15,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.620985,139.590238,37.090347,-0.029043,0.035144,0,0,0,0
55.16,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.621452,139.590262,37.090351,-0.029043,0.035144,0,0,0,0
55.17,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.621918,139.590287,37.090355,-0.029043,0.035144,0,0,0,0
55.18,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.622384,139.590311,37.090359,-0.029043,0.035144,0,0,0,0
55.19,-1212083.412,-6189300.379,955129.2661,-408.131361,309.070795,44.498102,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.622851,139.590335,37.090363,-0.029043,0.035144,0,0,0,0
55.2,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.904326,3.514355,-0.000002,0,0,0,0.094098,0.436332,0,0,381.623317,139.59036,37.090367,-0.029043,0.035144,0,0,0,0
55.21,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.623783,139.590385,37.090371,-0.024566,0.030958,0,0,0,0
55.22,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.624249,139.590409,37.090376,-0.024566,0.030958,0,0,0,0
55.23,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.624716,139.590434,37.09038,-0.024566,0.030958,0,0,0,0
55.24,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.625182,139.590459,37.090384,-0.024566,0.030958,0,0,0,0
55.25,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.625648,139.590483,37.090388,-0.024566,0.030958,0,0,0,0
55.26,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.626114,139.590508,37.090393,-0.024566,0.030958,0,0,0,0
55.27,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.626581,139.590533,37.090397,-0.024566,0.030958,0,0,0,0
55.28,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.627047,139.590558,37.090401,-0.024566,0.030958,0,0,0,0
55.29,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.627513,139.590583,37.090406,-0.024566,0.030958,0,0,0,0
55.3,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.62798,139.590609,37.09041,-0.024566,0.030958,0,0,0,0
55.31,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.628446,139.590634,37.090414,-0.024566,0.030958,0,0,0,0
55.32,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.628912,139.590659,37.090419,-0.024566,0.030958,0,0,0,0
55.33,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.629379,139.590684,37.090423,-0.024566,0.030958,0,0,0,0
55.34,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.629845,139.59071,37.090427,-0.024566,0.030958,0,0,0,0
55.35,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.630311,139.590735,37.090432,-0.024566,0.030958,0,0,0,0
55.36,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.630777,139.590761,37.090436,-0.024566,0.030958,0,0,0,0
55.37,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.631244,139.590786,37.090441,-0.024566,0.030958,0,0,0,0
55.38,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.63171,139.590812,37.090445,-0.024566,0.030958,0,0,0,0
55.39,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.632176,139.590838,37.09045,-0.024566,0.030958,0,0,0,0
55.4,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.632643,139.590863,37.090454,-0.024566,0.030958,0,0,0,0
55.41,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.633109,139.590889,37.090459,-0.024566,0.030958,0,0,0,0
55.42,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.633575,139.590915,37.090463,-0.024566,0.030958,0,0,0,0
55.43,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.634042,139.590941,37.090468,-0.024566,0.030958,0,0,0,0
55.44,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.634508,139.590967,37.090472,-0.024566,0.030958,0,0,0,0
55.45,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.634974,139.590993,37.090477,-0.024566,0.030958,0,0,0,0
55.46,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.635441,139.591019,37.090482,-0.024566,0.030958,0,0,0,0
55.47,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.635907,139.591045,37.090486,-0.024566,0.030958,0,0,0,0
55.48,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.636374,139.591072,37.090491,-0.024566,0.030958,0,0,0,0
55.49,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.63684,139.591098,37.090496,-0.024566,0.030958,0,0,0,0
55.5,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.637306,139.591124,37.0905,-0.024566,0.030958,0,0,0,0
55.51,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.637773,139.591151,37.090505,-0.024566,0.030958,0,0,0,0
55.52,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.638239,139.591177,37.09051,-0.024566,0.030958,0,0,0,0
55.53,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.638705,139.591204,37.090515,-0.024566,0.030958,0,0,0,0
55.54,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.639172,139.59123,37.090519,-0.024566,0.030958,0,0,0,0
55.55,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.639638,139.591257,37.090524,-0.024566,0.030958,0,0,0,0
55.56,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.640104,139.591284,37.090529,-0.024566,0.030958,0,0,0,0
55.57,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.640571,139.591311,37.090534,-0.024566,0.030958,0,0,0,0
55.58,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.641037,139.591337,37.090538,-0.024566,0.030958,0,0,0,0
55.59,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.641504,139.591364,37.090543,-0.024566,0.030958,0,0,0,0
55.6,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.64197,139.591391,37.090548,-0.024566,0.030958,0,0,0,0
55.61,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.642436,139.591418,37.090553,-0.024566,0.030958,0,0,0,0
55.62,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.642903,139.591445,37.090558,-0.024566,0.030958,0,0,0,0
55.63,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.643369,139.591473,37.090563,-0.024566,0.030958,0,0,0,0
55.64,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.643836,139.5915,37.090568,-0.024566,0.030958,0,0,0,0
55.65,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.644302,139.591527,37.090573,-0.024566,0.030958,0,0,0,0
55.66,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.644768,139.591554,37.090578,-0.024566,0.030958,0,0,0,0
55.67,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.645235,139.591582,37.090583,-0.024566,0.030958,0,0,0,0
55.68,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.645701,139.591609,37.090588,-0.024566,0.030958,0,0,0,0
55.69,-1212513.108,-6189101.527,955150.9563,-408.015246,309.532961,42.262778,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.646168,139.591637,37.090593,-0.024566,0.030958,0,0,0,0
55.7,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.456602,3.09582,-0.000002,0,0,0,0.094098,0.436332,0,0,381.646634,139.591664,37.090598,-0.024566,0.030958,0,0,0,0
55.71,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.647101,139.591692,37.090603,-0.020726,0.027063,0,0,0,0
55.72,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.647567,139.59172,37.090608,-0.020726,0.027063,0,0,0,0
55.73,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.648033,139.591748,37.090613,-0.020726,0.027063,0,0,0,0
55.74,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.6485,139.591775,37.090618,-0.020726,0.027063,0,0,0,0
55.75,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.648966,139.591803,37.090623,-0.020726,0.027063,0,0,0,0
55.76,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.649433,139.591831,37.090628,-0.020726,0.027063,0,0,0,0
55.77,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.649899,139.591859,37.090633,-0.020726,0.027063,0,0,0,0
55.78,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.650366,139.591887,37.090639,-0.020726,0.027063,0,0,0,0
55.79,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.650832,139.591915,37.090644,-0.020726,0.027063,0,0,0,0
55.8,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.651299,139.591943,37.090649,-0.020726,0.027063,0,0,0,0
55.81,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.651765,139.591972,37.090654,-0.020726,0.027063,0,0,0,0
55.82,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.652231,139.592,37.090659,-0.020726,0.027063,0,0,0,0
55.83,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.652698,139.592028,37.090665,-0.020726,0.027063,0,0,0,0
55.84,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.653164,139.592056,37.09067,-0.020726,0.027063,0,0,0,0
55.85,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.653631,139.592085,37.090675,-0.020726,0.027063,0,0,0,0
55.86,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.654097,139.592113,37.09068,-0.020726,0.027063,0,0,0,0
55.87,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.654564,139.592142,37.090686,-0.020726,0.027063,0,0,0,0
55.88,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.65503,139.59217,37.090691,-0.020726,0.027063,0,0,0,0
55.89,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.655497,139.592199,37.090696,-0.020726,0.027063,0,0,0,0
55.9,-1212491.44,-6188990.88,955171.6024,-407.936747,309.888661,40.321356,2384,388892,-2.072617,2.706346,-0.000002,0,0,0,0.094098,0.436332,0,0,381.655963,139.592227,37.090702,-0.020726,0.027063,0,0,0,0
