time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,main_cycles,t1_cycles,t2_cycles,t3_cycles
26.46,-1191265.166,-6195511.193,950852.1954,-434.480327,177.173137,246.498528,0,0,0,-0.349737,-0.349737,-0.349737,-0.349737,0.33605,0.436489,6.2831,0.000729,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2647,747,1604,1707
26.47,-1191265.166,-6195511.193,950852.1954,-434.480327,177.173137,246.498528,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2648,747,1604,1707
26.48,-1191265.166,-6195511.193,950852.1954,-434.480327,177.173137,246.498528,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2649,747,1604,1707
26.49,-1191265.166,-6195511.193,950852.1954,-434.480327,177.173137,246.498528,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2650,747,1604,1707
26.5,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2651,747,1604,1707
26.51,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2652,747,1604,1707
26.52,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2653,747,1604,1707
26.53,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2654,747,1604,1707
26.54,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2655,747,1604,1707
26.55,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2656,747,1604,1707
26.56,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.00613,0.016342,0.000116,1,1,1,1,1,1,1,1,2657,747,1604,1707
26.57,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2658,747,1604,1707
26.58,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2659,747,1604,1707
26.59,-1191261.677,-6195492.987,950901.3431,-434.199726,178.623764,244.980577,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2660,747,1604,1707
26.6,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2661,747,1604,1707
26.61,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2662,747,1604,1707
26.62,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2663,747,1604,1707
26.63,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2664,747,1604,1707
26.64,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2665,747,1604,1707
26.65,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016342,0.000116,1,1,1,1,1,1,1,1,2666,747,1604,1707
26.66,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016341,0.000116,1,1,1,1,1,1,1,1,2667,747,1604,1707
26.67,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006131,0.016341,0.000116,1,1,1,1,1,1,1,1,2668,747,1604,1707
26.68,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2669,747,1604,1707
26.69,-1191259.912,-6195483.775,950925.8034,-434.059864,179.346761,244.225449,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2670,747,1604,1707
26.7,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2671,747,1604,1707
26.71,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2672,747,1604,1707
26.72,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2673,747,1604,1707
26.73,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2674,747,1604,1707
26.74,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2675,747,1604,1707
26.75,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2676,747,1604,1707
26.76,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2677,747,1604,1707
26.77,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2678,747,1604,1707
26.78,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2679,747,1604,1707
26.79,-1191258.133,-6195474.491,950950.1883,-433.920293,180.068216,243.472849,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006132,0.016341,0.000116,1,1,1,1,1,1,1,1,2680,747,1604,1707
26.8,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2681,747,1604,1707
26.81,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2682,747,1604,1707
26.82,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2683,747,1604,1707
26.83,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2684,747,1604,1707
26.84,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2685,747,1604,1707
26.85,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2686,747,1604,1707
26.86,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349738,-0.349738,-0.349738,-0.349738,0.33605,0.436489,6.2831,0.00073,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2687,747,1604,1707
26.87,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2688,747,1604,1707
26.88,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2689,747,1604,1707
26.89,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2690,747,1604,1707
26.9,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2691,747,1604,1707
26.91,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006133,0.016341,0.000116,1,1,1,1,1,1,1,1,2692,747,1604,1707
26.92,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.016341,0.000116,1,1,1,1,1,1,1,1,2693,747,1604,1707
26.93,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.016341,0.000116,1,1,1,1,1,1,1,1,2694,747,1604,1707
26.94,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.016341,0.000116,1,1,1,1,1,1,1,1,2695,747,1604,1707
26.95,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.016341,0.000116,1,1,1,1,1,1,1,1,2696,747,1604,1707
26.96,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.016341,0.000116,1,1,1,1,1,1,1,1,2697,747,1604,1707
26.97,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.01634,0.000116,1,1,1,1,1,1,1,1,2698,747,1604,1707
26.98,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.01634,0.000116,1,1,1,1,1,1,1,1,2699,747,1604,1707
26.99,-1191256.34,-6195465.135,950974.4981,-433.781014,180.788129,242.722751,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.01634,0.000116,1,1,1,1,1,1,1,1,2700,747,1604,1707
27,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.01634,0.000116,1,1,1,1,1,1,1,1,2701,747,1604,1707
27.01,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.01634,0.000116,1,1,1,1,1,1,1,1,2702,747,1604,1707
27.02,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006134,0.01634,0.000116,1,1,1,1,1,1,1,1,2703,747,1604,1707
27.03,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2704,747,1604,1707
27.04,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2705,747,1604,1707
27.05,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2706,747,1604,1707
27.06,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2707,747,1604,1707
27.07,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2708,747,1604,1707
27.08,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2709,747,1604,1707
27.09,-1191704.486,-6195359.324,951022.8932,-433.49004,182.254949,241.229956,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2710,747,1604,1707
27.1,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2711,747,1604,1707
27.11,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2712,747,1604,1707
27.12,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2713,747,1604,1707
27.13,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2714,747,1604,1707
27.14,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006135,0.01634,0.000116,1,1,1,1,1,1,1,1,2715,747,1604,1707
27.15,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2716,747,1604,1707
27.16,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2717,747,1604,1707
27.17,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2718,747,1604,1707
27.18,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2719,747,1604,1707
27.19,-1191702.651,-6195349.753,951046.979,-433.351581,182.970238,240.487208,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2720,747,1604,1707
27.2,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2721,747,1604,1707
27.21,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2722,747,1604,1707
27.22,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2723,747,1604,1707
27.23,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2724,747,1604,1707
27.24,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2725,747,1604,1707
27.25,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006136,0.01634,0.000116,1,1,1,1,1,1,1,1,2726,747,1604,1707
27.26,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006137,0.01634,0.000116,1,1,1,1,1,1,1,1,2727,747,1604,1707
27.27,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.349739,-0.349739,-0.349739,-0.349739,0.33605,0.436489,6.2831,0.000731,-0.006137,0.01634,0.000116,1,1,1,1,1,1,1,1,2728,747,1604,1707
27.28,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2729,747,1604,1707
27.29,-1191700.802,-6195340.11,951070.9907,-433.213413,183.683989,239.746859,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2730,747,1604,1707
27.3,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2731,747,1604,1707
27.31,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2732,747,1604,1707
27.32,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2733,747,1604,1707
27.33,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2734,747,1604,1707
27.34,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2735,747,1604,1707
27.35,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2736,747,1604,1707
27.36,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2737,747,1604,1707
27.37,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006137,0.016339,0.000117,1,1,1,1,1,1,1,1,2738,747,1604,1707
27.38,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2739,747,1604,1707
27.39,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2740,747,1604,1707
27.4,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2741,747,1604,1707
27.41,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2742,747,1604,1707
27.42,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2743,747,1604,1707
27.43,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2744,747,1604,1707
27.44,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2745,747,1604,1707
27.45,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2746,747,1604,1707
27.46,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2747,747,1604,1707
27.47,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2748,747,1604,1707
27.48,-1191698.939,-6195330.396,951094.9285,-433.075535,184.396206,239.008884,0,0,0,-0.34974,-0.34974,-0.34974,-0.34974,0.33605,0.436489,6.2831,0.000732,-0.006138,0.016339,0.000117,1,1,1,1,1,1,1,1,2749,747,1604,1707
