missiontime,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
27.03,1447502.071,6141881.354,938137.191,284.9150256,-81.13692951,-36.38695568,-26.31446607,-21.7536129,0,0.000731,-0.006135,0.01634,346.56035,205.492582,62.904704,-0.263143053,-0.217536096,0,0.000007,-0.000061,0.000163
27.04,1447504.92,6141880.542,938136.8271,284.9084582,-81.14628869,-36.38805188,-26.31410845,-21.73952497,0,0.000731,-0.006135,0.01634,346.523226,205.548459,62.927395,-0.263139772,-0.21739502,0,0.000007,-0.000061,0.000163
27.05,1447507.769,6141879.731,938136.4632,284.9018888,-81.1556465,-36.38914769,-26.31375412,-21.72543705,0,0.000731,-0.006135,0.01634,346.486093,205.60433,62.950084,-0.263136491,-0.217253944,0,0.000007,-0.000061,0.000163
27.06,1447510.618,6141878.919,938136.0993,284.8953174,-81.1650029,-36.3902431,-26.31339979,-21.7113524,0,0.000731,-0.006135,0.01634,346.448949,205.660195,62.972772,-0.263133211,-0.217112868,0,0.000007,-0.000061,0.000163
27.07,1447513.467,6141878.107,938135.7354,284.8887435,-81.17435785,-36.39133806,-26.31304874,-21.69726775,0,0.000731,-0.006135,0.01634,346.411794,205.716054,62.995458,-0.26312993,-0.216971792,0,0.000007,-0.000061,0.000163
27.08,1447516.316,6141877.295,938135.3715,284.8821669,-81.18371131,-36.39243255,-26.31270097,-21.68318639,0,0.000731,-0.006135,0.01634,346.37463,205.771907,63.018143,-0.263126649,-0.216830716,0,0.000007,-0.000061,0.000163
27.09,1447519.164,6141876.483,938135.0075,284.8755873,-81.19306325,-36.39352655,-26.3123532,-21.6691083,0,0.000731,-0.006135,0.01634,346.337455,205.827753,63.040826,-0.263123368,-0.216689639,0,0.000007,-0.000061,0.000163
27.1,1447522.013,6141875.671,938134.6436,284.8690045,-81.20241364,-36.39462003,-26.31200872,-21.6550335,0,0.000731,-0.006135,0.01634,346.300269,205.883594,63.063508,-0.263120087,-0.216551844,0,0.000007,-0.000061,0.000163
27.11,1447524.862,6141874.859,938134.2796,284.8624182,-81.21176243,-36.39571295,-26.31166423,-21.6409587,0,0.000731,-0.006135,0.01634,346.263074,205.939428,63.086188,-0.263116806,-0.216410768,0,0.000007,-0.000061,0.000163
27.12,1447527.71,6141874.047,938133.9156,284.855828,-81.22110959,-36.3968053,-26.31132302,-21.62688389,0,0.000731,-0.006135,0.01634,346.225868,205.995256,63.108867,-0.263113525,-0.216269692,0,0.000007,-0.000061,0.000163
27.13,1447530.559,6141873.235,938133.5517,284.8492339,-81.2304551,-36.39789704,-26.31098509,-21.61281237,0,0.000731,-0.006135,0.01634,346.188651,206.051078,63.131545,-0.263110245,-0.216128616,0,0.000007,-0.000061,0.000163
27.14,1447533.407,6141872.422,938133.1877,284.8426354,-81.23979891,-36.39898815,-26.31064717,-21.59874413,0,0.000731,-0.006135,0.01634,346.151425,206.106894,63.154221,-0.263106964,-0.21598754,0,0.000007,-0.000061,0.000163
27.15,1447536.256,6141871.61,938132.8237,284.8360323,-81.24914099,-36.40007859,-26.31031252,-21.58467917,0,0.000731,-0.006136,0.01634,346.114187,206.162704,63.176895,-0.263103683,-0.215846464,0,0.000007,-0.000061,0.000163
27.16,1447539.104,6141870.797,938132.4597,284.8294242,-81.25848131,-36.40116835,-26.30997788,-21.57061421,0,0.000731,-0.006136,0.01634,346.07694,206.218508,63.199568,-0.263100402,-0.215705387,0,0.000007,-0.000061,0.000163
27.17,1447541.952,6141869.985,938132.0956,284.8228111,-81.26781983,-36.4022574,-26.30964651,-21.55655253,0,0.000731,-0.006136,0.01634,346.039682,206.274305,63.22224,-0.263097121,-0.215564311,0,0.000007,-0.000061,0.000163
27.18,1447544.8,6141869.172,938131.7316,284.8161924,-81.27715652,-36.4033457,-26.30931843,-21.54249085,0,0.000731,-0.006136,0.01634,346.002414,206.330096,63.24491,-0.26309384,-0.215426516,0,0.000007,-0.000061,0.000163
27.19,1447547.648,6141868.359,938131.3676,284.8095681,-81.28649135,-36.40443323,-26.30899034,-21.52843245,0,0.000731,-0.006136,0.01634,345.965136,206.385881,63.267579,-0.26309056,-0.21528544,0,0.000007,-0.000061,0.000163
27.2,1447550.496,6141867.546,938131.0035,284.8029377,-81.29582429,-36.40551996,-26.30866554,-21.51437733,0,0.000731,-0.006136,0.01634,345.927847,206.44166,63.290246,-0.263087279,-0.215144364,0,0.000007,-0.000061,0.000163
27.21,1447553.344,6141866.733,938130.6394,284.7963011,-81.3051553,-36.40660586,-26.30834074,-21.50032221,0,0.000731,-0.006136,0.01634,345.890548,206.497433,63.312912,-0.263083998,-0.215003288,0,0.000007,-0.000061,0.000163
27.22,1447556.192,6141865.92,938130.2754,284.7896579,-81.31448435,-36.40769091,-26.30801921,-21.48627037,0,0.000731,-0.006136,0.01634,345.853238,206.5532,63.335576,-0.263080717,-0.214862212,0,0.000007,-0.000061,0.000163
27.23,1447559.04,6141865.107,938129.9113,284.7830078,-81.32381141,-36.40877508,-26.30770097,-21.47221853,0,0.000731,-0.006136,0.01634,345.815918,206.60896,63.358239,-0.263077436,-0.214721135,0,0.000007,-0.000061,0.000163
27.24,1447561.888,6141864.293,938129.5472,284.7763506,-81.33313645,-36.40985833,-26.30738273,-21.45817326,0,0.000731,-0.006136,0.01634,345.778588,206.664714,63.3809,-0.263074155,-0.21458334,0,0.000007,-0.000061,0.000163
27.25,1447564.735,6141863.48,938129.1831,284.769686,-81.34245944,-36.41094066,-26.30706449,-21.4441247,0,0.000731,-0.006136,0.01634,345.741248,206.720462,63.40356,-0.263070875,-0.214442264,0,0.000007,-0.000061,0.000163
27.26,1447567.583,6141862.666,938128.819,284.7630137,-81.35178035,-36.41202201,-26.30674953,-21.43008271,0,0.000731,-0.006137,0.01634,345.703897,206.776204,63.426218,-0.263067594,-0.214301188,0,0.000007,-0.000061,0.000163
27.27,1447570.431,6141861.853,938128.4548,284.7563334,-81.36109914,-36.41310238,-26.30643785,-21.41603743,0,0.000731,-0.006137,0.01634,345.666536,206.83194,63.448875,-0.263064313,-0.214160112,0,0.000007,-0.000061,0.000163
27.28,1447573.278,6141861.039,938128.0907,284.7496448,-81.37041579,-36.41418172,-26.30612617,-21.40199872,0,0.000732,-0.006137,0.016339,345.629164,206.887669,63.471531,-0.263061032,-0.214019036,0,0.000007,-0.000061,0.000163
27.29,1447576.126,6141860.225,938127.7265,284.7429476,-81.37973026,-36.41526002,-26.30581777,-21.38796,0,0.000732,-0.006137,0.016339,345.591782,206.943393,63.494185,-0.263057751,-0.21388124,0,0.000007,-0.000061,0.000163
27.3,1447578.973,6141859.411,938127.3624,284.7362416,-81.38904254,-36.41633724,-26.30550937,-21.37392457,0,0.000732,-0.006137,0.016339,345.55439,206.99911,63.516837,-0.26305447,-0.213740164,0,0.000007,-0.000061,0.000163
27.31,1447581.82,6141858.597,938126.9982,284.7295265,-81.39835258,-36.41741335,-26.30520425,-21.35988913,0,0.000732,-0.006137,0.016339,345.516987,207.054821,63.539488,-0.26305119,-0.213599088,0,0.000007,-0.000061,0.000163
27.32,1447584.667,6141857.783,938126.634,284.7228019,-81.40766036,-36.41848834,-26.30490242,-21.34585698,0,0.000732,-0.006137,0.016339,345.479575,207.110526,63.562138,-0.263047909,-0.213458012,0,0.000007,-0.000061,0.000163
27.33,1447587.515,6141856.969,938126.2698,284.7160676,-81.41696586,-36.41956217,-26.30460058,-21.33182811,0,0.000732,-0.006137,0.016339,345.442151,207.166224,63.584786,-0.263044628,-0.213316936,0,0.000007,-0.000061,0.000163
27.34,1447590.362,6141856.155,938125.9056,284.7093233,-81.42626903,-36.42063481,-26.30429874,-21.31779924,0,0.000732,-0.006137,0.016339,345.404718,207.221917,63.607433,-0.263044628,-0.213179141,0,0.000007,-0.000061,0.000163
27.35,1447593.209,6141855.34,938125.5414,284.7025687,-81.43556987,-36.42170623,-26.30400019,-21.30377037,0,0.000732,-0.006137,0.016339,345.367274,207.277603,63.630078,-0.263041347,-0.213038065,0,0.000007,-0.000061,0.000163
27.36,1447596.056,6141854.526,938125.1772,284.6958035,-81.44486833,-36.42277642,-26.30370491,-21.28974806,0,0.000732,-0.006137,0.016339,345.32982,207.333283,63.652722,-0.263038066,-0.212896988,0,0.000007,-0.000061,0.000163
27.37,1447598.903,6141853.711,938124.8129,284.6890274,-81.45416439,-36.42384533,-26.30340963,-21.27572575,0,0.000732,-0.006137,0.016339,345.292355,207.388957,63.675364,-0.263034785,-0.212755912,0,0.000007,-0.000061,0.000163
27.38,1447601.749,6141852.897,938124.4487,284.6822401,-81.46345802,-36.42491295,-26.30311436,-21.26170344,0,0.000732,-0.006138,0.016339,345.254881,207.444625,63.698005,-0.263031504,-0.212618117,0,0.000007,-0.000061,0.000163
27.39,1447604.596,6141852.082,938124.0844,284.6754413,-81.4727492,-36.42597924,-26.30282236,-21.24768441,0,0.000732,-0.006138,0.016339,345.217395,207.500286,63.720644,-0.263028224,-0.212477041,0,0.000007,-0.000061,0.000163
27.4,1447607.443,6141851.267,938123.7201,284.6686308,-81.4820379,-36.42704418,-26.30253365,-21.23366866,0,0.000732,-0.006138,0.016339,345.1799,207.555942,63.743282,-0.263024943,-0.212335965,0,0.000007,-0.000061,0.000163
27.41,1447610.29,6141850.452,938123.3559,284.6618082,-81.4913241,-36.42810773,-26.30224494,-21.21965291,0,0.000732,-0.006138,0.016339,345.142394,207.611591,63.765918,-0.263021662,-0.212194889,0,0.000007,-0.000061,0.000163
27.42,1447613.136,6141849.637,938122.9916,284.6549732,-81.50060776,-36.42916988,-26.3019595,-21.20564044,0,0.000732,-0.006138,0.016339,345.104878,207.667234,63.788553,-0.263018381,-0.212057093,0,0.000007,-0.000061,0.000163
27.43,1447615.983,6141848.822,938122.6273,284.6481255,-81.50988887,-36.43023059,-26.30167407,-21.19162797,0,0.000732,-0.006138,0.016339,345.067352,207.72287,63.811186,-0.2630151,-0.211916017,0,0.000007,-0.000061,0.000163
27.44,1447618.829,6141848.007,938122.263,284.6412649,-81.51916739,-36.43128984,-26.30138864,-21.17761879,0,0.000732,-0.006138,0.016339,345.029815,207.778501,63.833818,-0.2630151,-0.211774941,0,0.000007,-0.000061,0.000163
27.45,1447621.675,6141847.192,938121.8986,284.634391,-81.52844331,-36.43234759,-26.30110648,-21.16361288,0,0.000732,-0.006138,0.016339,344.992268,207.834125,63.856448,-0.263011819,-0.211637146,0,0.000007,-0.000061,0.000163
27.46,1447624.522,6141846.376,938121.5343,284.6275035,-81.5377166,-36.43340382,-26.30082761,-21.14960698,0,0.000732,-0.006138,0.016339,344.954711,207.889743,63.879077,-0.263008539,-0.21149607,0,0.000007,-0.000061,0.000163
27.47,1447627.368,6141845.561,938121.17,284.6206022,-81.54698723,-36.4344585,-26.30054874,-21.13560107,0,0.000732,-0.006138,0.016339,344.917143,207.945355,63.901704,-0.263005258,-0.211354994,0,0.000007,-0.000061,0.000163
27.48,1447630.214,6141844.745,938120.8056,284.6136867,-81.55625519,-36.43551161,-26.30026987,-21.12160173,0,0.000732,-0.006138,0.016339,344.879565,208.000961,63.92433,-0.263001977,-0.211217198,0,0.000007,-0.000061,0.000163
27.49,1447633.06,6141843.93,938120.4412,284.6067567,-81.56552044,-36.43656312,-26.29999428,-21.1075991,0,0.000732,-0.006138,0.016339,344.841977,208.05656,63.946955,-0.262998696,-0.211076122,0,0.000007,-0.000061,0.000163
27.5,1447635.906,6141843.114,938120.0769,284.5998119,-81.57478296,-36.43761299,-26.29972197,-21.09360304,0,0.000732,-0.006139,0.016339,344.804378,208.112153,63.969578,-0.262998696,-0.210935046,0,0.000007,-0.000061,0.000163
27.51,1447638.752,6141842.298,938119.7125,284.5928521,-81.58404274,-36.4386612,-26.29944638,-21.07960697,0,0.000732,-0.006139,0.016339,344.766769,208.16774,63.992199,-0.262995415,-0.210797251,0,0.000007,-0.000061,0.000163
27.52,1447641.598,6141841.482,938119.3481,284.5858768,-81.59329975,-36.43970772,-26.29917735,-21.06561091,0,0.000732,-0.006139,0.016339,344.72915,208.223321,64.014819,-0.262992134,-0.210656175,0,0.000007,-0.000061,0.000163
27.53,1447644.444,6141840.666,938118.9837,284.5788859,-81.60255396,-36.44075253,-26.29890832,-21.05161813,0,0.000732,-0.006139,0.016339,344.69152,208.278896,64.037438,-0.262988854,-0.210515099,0,0.000007,-0.000061,0.000163
27.54,1447647.289,6141839.85,938118.6192,284.5718789,-81.61180536,-36.44179559,-26.29863929,-21.03762863,0,0.000732,-0.006139,0.016339,344.65388,208.334464,64.060055,-0.262985573,-0.210377303,0,0.000007,-0.000061,0.000163
27.55,1447650.135,6141839.034,938118.2548,284.5648556,-81.62105392,-36.44283688,-26.29837354,-21.02363912,0,0.000732,-0.006139,0.016339,344.61623,208.390026,64.08267,-0.262982292,-0.210236227,0,0.000007,-0.000061,0.000163
27.56,1447652.98,6141838.218,938117.8904,284.5578158,-81.63029963,-36.44387638,-26.2981078,-21.0096529,0,0.000732,-0.006139,0.016339,344.57857,208.445582,64.105284,-0.262982292,-0.210095151,0,0.000007,-0.000061,0.000163
27.57,1447655.826,6141837.401,938117.5259,284.5507589,-81.63954245,-36.44491404,-26.29784205,-20.99566668,0,0.000732,-0.006139,0.016339,344.540899,208.501132,64.127897,-0.262979011,-0.209957356,0,0.000007,-0.000061,0.000163
27.58,1447658.671,6141836.585,938117.1615,284.5436849,-81.64878238,-36.44594985,-26.29757958,-20.98168374,0,0.000732,-0.006139,0.016339,344.503218,208.556675,64.150508,-0.26297573,-0.20981628,0,0.000007,-0.000061,0.000163
27.59,1447661.517,6141835.768,938116.797,284.5365932,-81.65801939,-36.44698377,-26.2973204,-20.9677008,0,0.000732,-0.006139,0.016338,344.465527,208.612213,64.173117,-0.262972449,-0.209678484,0,0.000007,-0.000061,0.000163
27.6,1447664.362,6141834.951,938116.4325,284.5294837,-81.66725346,-36.44801579,-26.29706121,-20.95372114,0,0.000732,-0.006139,0.016338,344.427825,208.667744,64.195725,-0.262969169,-0.209537408,0,0.000007,-0.000061,0.000163
27.61,1447667.207,6141834.135,938116.068,284.5223561,-81.67648456,-36.44904586,-26.29680202,-20.93974476,0,0.000732,-0.00614,0.016338,344.390113,208.723268,64.218332,-0.262969169,-0.209396332,0,0.000007,-0.000061,0.000163
27.62,1447670.052,6141833.318,938115.7035,284.5152099,-81.68571269,-36.45007397,-26.29654612,-20.92576839,0,0.000732,-0.00614,0.016338,344.352391,208.778787,64.240937,-0.262965888,-0.209258537,0,0.000007,-0.000061,0.000163
27.63,1447672.898,6141832.501,938115.339,284.5080449,-81.69493783,-36.45110008,-26.29629021,-20.91179529,0,0.000732,-0.00614,0.016338,344.314658,208.834299,64.26354,-0.262962607,-0.209117461,0,0.000007,-0.000061,0.000163
27.64,1447675.743,6141831.684,938114.9745,284.5008608,-81.70415994,-36.45212417,-26.29603759,-20.89782219,0,0.000732,-0.00614,0.016338,344.276915,208.889805,64.286142,-0.262959326,-0.208979665,0,0.000007,-0.000061,0.000163
27.65,1447678.588,6141830.867,938114.61,284.4936573,-81.71337903,-36.4531462,-26.29578496,-20.88385237,0,0.000732,-0.00614,0.016338,344.239162,208.945305,64.308743,-0.262959326,-0.208838589,0,0.000007,-0.000061,0.000163
27.66,1447681.432,6141830.049,938114.2454,284.486434,-81.72259506,-36.45416616,-26.29553234,-20.86988256,0,0.000732,-0.00614,0.016338,344.201399,209.000799,64.331342,-0.262956045,-0.208697513,0,0.000007,-0.000061,0.000163
27.67,1447684.277,6141829.232,938113.8809,284.4791906,-81.73180802,-36.45518401,-26.29528299,-20.85591602,0,0.000732,-0.00614,0.016338,344.163625,209.056286,64.35394,-0.262952764,-0.208559718,0,0.000007,-0.000061,0.000163
27.68,1447687.122,6141828.415,938113.5163,284.4719268,-81.74101789,-36.45619972,-26.29503365,-20.84194949,0,0.000733,-0.00614,0.016338,344.125841,209.111767,64.376536,-0.262949483,-0.208418642,0,0.000007,-0.000061,0.000163
27.69,1447689.967,6141827.597,938113.1517,284.4646424,-81.75022466,-36.45721327,-26.29478759,-20.82798623,0,0.000733,-0.00614,0.016338,344.088046,209.167242,64.39913,-0.262949483,-0.208280847,0,0.000007,-0.000061,0.000163
27.7,1447692.811,6141826.78,938112.7872,284.4573368,-81.75942831,-36.45822462,-26.29454152,-20.81402298,0,0.000733,-0.00614,0.016338,344.050242,209.222711,64.421723,-0.262946203,-0.20813977,0,0.000007,-0.000061,0.000163
27.71,1447695.656,6141825.962,938112.4226,284.45001,-81.76862883,-36.45923376,-26.29429546,-20.800063,0,0.000733,-0.00614,0.016338,344.012427,209.278173,64.444315,-0.262942922,-0.208001975,0,0.000007,-0.000061,0.000163
27.72,1447698.5,6141825.144,938112.058,284.4426614,-81.77782619,-36.46024065,-26.29405268,-20.78610631,0,0.000733,-0.00614,0.016338,343.974602,209.333629,64.466905,-0.262939641,-0.207860899,0,0.000007,-0.000061,0.000163
27.73,1447701.344,6141824.326,938111.6933,284.4352909,-81.78702038,-36.46124526,-26.2938099,-20.77214961,0,0.000733,-0.006141,0.016338,343.936766,209.389079,64.489493,-0.262939641,-0.207723104,0,0.000007,-0.000061,0.000163
27.74,1447704.189,6141823.508,938111.3287,284.427898,-81.79621139,-36.46224757,-26.2935704,-20.75819292,0,0.000733,-0.006141,0.016338,343.89892,209.444523,64.51208,-0.26293636,-0.207582028,0,0.000007,-0.000061,0.000163
27.75,1447707.033,6141822.69,938110.9641,284.4204825,-81.80539919,-36.46324755,-26.29333089,-20.74423951,0,0.000733,-0.006141,0.016338,343.861064,209.49996,64.534666,-0.262933079,-0.207440952,0,0.000007,-0.000061,0.000163
27.76,1447709.877,6141821.872,938110.5994,284.413044,-81.81458379,-36.46424516,-26.29309139,-20.73028938,0,0.000733,-0.006141,0.016338,343.823198,209.555391,64.55725,-0.262929798,-0.207303156,0,0.000007,-0.000061,0.000163
27.77,1447712.721,6141821.054,938110.2348,284.4055822,-81.82376516,-36.46524039,-26.29285517,-20.71633925,0,0.000733,-0.006141,0.016338,343.785321,209.610816,64.579833,-0.262929798,-0.20716208,0,0.000007,-0.000061,0.000163
27.78,1447715.565,6141820.236,938109.8701,284.3980968,-81.83294329,-36.4662332,-26.29261895,-20.70239239,0,0.000733,-0.006141,0.016338,343.747434,209.666235,64.602414,-0.262926518,-0.207024285,0,0.000007,-0.000061,0.000163
27.79,1447718.409,6141819.417,938109.5055,284.3905874,-81.84211816,-36.46722357,-26.29238601,-20.68844554,0,0.000733,-0.006141,0.016338,343.709537,209.721647,64.624993,-0.262923237,-0.206883209,0,0.000007,-0.000061,0.000163
27.8,1447721.253,6141818.599,938109.1408,284.3830538,-81.85128976,-36.46821146,-26.29214979,-20.67450197,0,0.000733,-0.006141,0.016338,343.671629,209.777053,64.647571,-0.262919956,-0.206745413,0,0.000007,-0.000061,0.000163
27.81,1447724.097,6141817.78,938108.7761,284.3754955,-81.86045808,-36.46919685,-26.29192013,-20.6605584,0,0.000733,-0.006141,0.016338,343.633712,209.832453,64.670148,-0.262919956,-0.206604337,0,0.000007,-0.000061,0.000163
27.82,1447726.94,6141816.961,938108.4114,284.3679123,-81.86962311,-36.47017972,-26.29168719,-20.64661811,0,0.000733,-0.006141,0.016338,343.595784,209.887846,64.692723,-0.262916675,-0.206466542,0,0.000007,-0.000061,0.000163
27.83,1447729.784,6141816.143,938108.0467,284.3603038,-81.87878483,-36.47116002,-26.29145753,-20.63267783,0,0.000733,-0.006141,0.016338,343.557845,209.943234,64.715296,-0.262913394,-0.206325466,0,0.000007,-0.000061,0.000163
27.84,1447732.627,6141815.324,938107.682,284.3526697,-81.88794324,-36.47213774,-26.29122788,-20.61874082,0,0.000733,-0.006141,0.016338,343.519897,209.998615,64.737868,-0.262913394,-0.206187671,0,0.000007,-0.000061,0.000163
27.85,1447735.471,6141814.505,938107.3172,284.3450097,-81.89709831,-36.47311285,-26.2910015,-20.60480381,0,0.000733,-0.006142,0.016338,343.481938,210.053989,64.760438,-0.262910113,-0.206046595,0,0.000007,-0.000061,0.000163
27.86,1447738.314,6141813.686,938106.9525,284.3373234,-81.90625005,-36.47408532,-26.29077512,-20.59087008,0,0.000733,-0.006142,0.016338,343.443969,210.109358,64.783007,-0.262906833,-0.205908799,0,0.000007,-0.000061,0.000163
27.87,1447741.157,6141812.866,938106.5877,284.3296105,-81.91539843,-36.47505511,-26.29054874,-20.57693635,0,0.000733,-0.006142,0.016338,343.405989,210.16472,64.805575,-0.262906833,-0.205771004,0,0.000007,-0.000061,0.000163
27.88,1447744.001,6141812.047,938106.223,284.3218706,-81.92454345,-36.47602221,-26.29032564,-20.56300591,0,0.000733,-0.006142,0.016338,343.367999,210.220076,64.828141,-0.262903552,-0.205629928,0,0.000007,-0.000061,0.000163
27.89,1447746.844,6141811.228,938105.8582,284.3141035,-81.9336851,-36.47698658,-26.29009927,-20.54907546,0,0.000733,-0.006142,0.016338,343.329999,210.275426,64.850705,-0.262900271,-0.205492133,0,0.000007,-0.000061,0.000163
27.9,1447749.687,6141810.408,938105.4934,284.3063088,-81.94282337,-36.4779482,-26.28987945,-20.53514829,0,0.000733,-0.006142,0.016337,343.291989,210.330769,64.873268,-0.262900271,-0.205351056,0,0.000007,-0.000061,0.000163
27.91,1447752.53,6141809.589,938105.1286,284.2984861,-81.95195825,-36.47890703,-26.28965635,-20.52122113,0,0.000733,-0.006142,0.016337,343.253969,210.386106,64.895829,-0.26289699,-0.205213261,0,0.000007,-0.000061,0.000163
27.92,1447755.373,6141808.769,938104.7638,284.2906351,-81.96108972,-36.47986306,-26.28943654,-20.50729724,0,0.000733,-0.006142,0.016337,343.215938,210.441437,64.918389,-0.262893709,-0.205072185,0,0.000007,-0.000061,0.000163
27.93,1447758.216,6141807.95,938104.399,284.2827555,-81.97021779,-36.48081624,-26.28921672,-20.49337664,0,0.000733,-0.006142,0.016337,343.177897,210.496761,64.940948,-0.262893709,-0.20493439,0,0.000007,-0.000061,0.000163
27.94,1447761.058,6141807.13,938104.0342,284.2748469,-81.97934244,-36.48176656,-26.28900019,-20.47945604,0,0.000733,-0.006142,0.016337,343.139846,210.552079,64.963504,-0.262890428,-0.204793314,0,0.000007,-0.000061,0.000163
27.95,1447763.901,6141806.31,938103.6694,284.266909,-81.98846366,-36.48271398,-26.28878365,-20.46553543,0,0.000733,-0.006142,0.016337,343.101784,210.607391,64.98606,-0.262887148,-0.204655518,0,0.000007,-0.000061,0.000163
27.96,1447766.744,6141805.49,938103.3045,284.2589415,-81.99758145,-36.48365848,-26.28856711,-20.45161811,0,0.000733,-0.006142,0.016337,343.063712,210.662697,65.008613,-0.262887148,-0.204517723,0,0.000007,-0.000061,0.000163
27.97,1447769.586,6141804.67,938102.9397,284.2509439,-82.0066958,-36.48460003,-26.28835058,-20.43770079,0,0.000733,-0.006143,0.016337,343.02563,210.717996,65.031166,-0.262883867,-0.204376647,0,0.000007,-0.000061,0.000163
27.98,1447772.429,6141803.85,938102.5748,284.242916,-82.0158067,-36.4855386,-26.28813732,-20.42378674,0,0.000733,-0.006143,0.016337,342.987538,210.773289,65.053716,-0.262880586,-0.204238852,0,0.000007,-0.000061,0.000163
27.99,1447775.271,6141803.029,938102.21,284.2348575,-82.02491415,-36.48647415,-26.28792407,-20.4098727,0,0.000733,-0.006143,0.016337,342.949435,210.828576,65.076266,-0.262880586,-0.204097776,0,0.000007,-0.000061,0.000163
28,1447778.113,6141802.209,938101.8451,284.2267679,-82.03401814,-36.48740668,-26.28771081,-20.39596194,0,0.000733,-0.006143,0.016337,342.911322,210.883857,65.098813,-0.262877305,-0.20395998,0,0.000007,-0.000061,0.000163
28.01,1447780.955,6141801.389,938101.4802,284.2186469,-82.04311866,-36.48833613,-26.28750084,-20.38205446,0,0.000733,-0.006143,0.016337,342.873199,210.939131,65.121359,-0.262874024,-0.203818904,0,0.000007,-0.000061,0.000163
28.02,1447783.797,6141800.568,938101.1153,284.2104942,-82.05221571,-36.4892625,-26.28729087,-20.36814698,0,0.000733,-0.006143,0.016337,342.835065,210.994399,65.143904,-0.262874024,-0.203681109,0,0.000007,-0.000061,0.000163
28.03,1447786.639,6141799.748,938100.7504,284.2023094,-82.06130928,-36.49018574,-26.28708089,-20.3542395,0,0.000733,-0.006143,0.016337,342.796922,211.04966,65.166447,-0.262870743,-0.203543314,0,0.000007,-0.000061,0.000163
28.04,1447789.481,6141798.927,938100.3855,284.1940922,-82.07039937,-36.49110583,-26.28687092,-20.3403353,0,0.000733,-0.006143,0.016337,342.758768,211.104915,65.188989,-0.262867462,-0.203402237,0,0.000007,-0.000061,0.000163
28.05,1447792.323,6141798.106,938100.0206,284.1858423,-82.07948598,-36.49202275,-26.28666423,-20.3264311,0,0.000733,-0.006143,0.016337,342.720604,211.160164,65.211529,-0.262867462,-0.203264442,0,0.000007,-0.000061,0.000163
28.06,1447795.165,6141797.285,938099.6557,284.1775592,-82.08856909,-36.49293646,-26.28645753,-20.31253018,0,0.000733,-0.006143,0.016337,342.682429,211.215407,65.234067,-0.262864182,-0.203126647,0,0.000007,-0.000061,0.000163
28.07,1447798.007,6141796.464,938099.2907,284.1692426,-82.09764871,-36.49384693,-26.28625084,-20.29862926,0,0.000733,-0.006143,0.016337,342.644244,211.270643,65.256604,-0.262860901,-0.202985571,0,0.000007,-0.000061,0.000163
28.08,1447800.848,6141795.643,938098.9258,284.1608923,-82.10672483,-36.49475414,-26.28604743,-20.28473162,0,0.000733,-0.006144,0.016337,342.60605,211.325873,65.27914,-0.262860901,-0.202847776,0,0.000007,-0.000061,0.000163
28.09,1447803.69,6141794.822,938098.5608,284.1525077,-82.11579745,-36.49565807,-26.28584402,-20.27083398,0,0.000734,-0.006144,0.016337,342.567844,211.381097,65.301674,-0.26285762,-0.20270998,0,0.000007,-0.000061,0.000163
28.1,1447806.531,6141794.001,938098.1959,284.1440886,-82.12486656,-36.49655867,-26.2856406,-20.25693962,0,0.000734,-0.006144,0.016337,342.529629,211.436315,65.324206,-0.26285762,-0.202568904,0,0.000007,-0.000061,0.000163
28.11,1447809.373,6141793.179,938097.8309,284.1356347,-82.13393217,-36.49745592,-26.28543719,-20.24304527,0,0.000734,-0.006144,0.016337,342.491403,211.491526,65.346737,-0.262854339,-0.202431109,0,0.000007,-0.000061,0.000163
28.12,1447812.214,6141792.358,938097.4659,284.1271454,-82.14299427,-36.4983498,-26.28523378,-20.22915419,0,0.000734,-0.006144,0.016337,342.453167,211.54673,65.369266,-0.262851058,-0.202290033,0,0.000007,-0.000061,0.000163
28.13,1447815.055,6141791.536,938097.1009,284.1186206,-82.15205287,-36.49924027,-26.28503365,-20.21526311,0,0.000734,-0.006144,0.016337,342.414921,211.601929,65.391794,-0.262851058,-0.202152237,0,0.000007,-0.000061,0.000163
28.14,1447817.896,6141790.715,938096.7359,284.1100599,-82.16110795,-36.50012732,-26.28483352,-20.20137532,0,0.000734,-0.006144,0.016337,342.376665,211.657121,65.41432,-0.262847777,-0.202014442,0,0.000007,-0.000061,0.000163
28.15,1447820.737,6141789.893,938096.3709,284.1014628,-82.17015952,-36.5010109,-26.28463667,-20.18748752,0,0.000734,-0.006144,0.016337,342.338398,211.712307,65.436845,-0.262847777,-0.201873366,0,0.000007,-0.000061,0.000163
28.16,1447823.578,6141789.071,938096.0059,284.092829,-82.17920758,-36.50189099,-26.28443654,-20.17360301,0,0.000734,-0.006144,0.016337,342.300121,211.767486,65.459368,-0.262844497,-0.201735571,0,0.000007,-0.000061,0.000163
