missiontime,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
28.26,1442898.885,6148241.759,940158.7304,219.5946535,-58.67066619,232.469982,-26.282491,-20.03483004,0,0.000734,-0.006145,0.016336,341.916788,212.318933,65.684516,-0.262824812,-0.200347775,0,0.000007,-0.000061,0.000163
28.27,1442901.081,6148240.319,940158.1436,219.650477,-58.68104109,232.469982,-26.28230071,-20.02095865,0,0.000734,-0.006145,0.016336,341.878399,212.374043,65.707022,-0.262821531,-0.20020998,0,0.000007,-0.000061,0.000163
28.28,1442903.278,6148238.879,940157.5567,219.7062305,-58.69139334,232.469982,-26.28211042,-20.00709054,0,0.000734,-0.006145,0.016336,341.839999,212.429147,65.729527,-0.262821531,-0.200072185,0,0.000007,-0.000061,0.000163
28.29,1442905.476,6148237.439,940156.9696,219.7619137,-58.70172296,232.469982,-26.28192013,-19.99322571,0,0.000734,-0.006145,0.016336,341.801589,212.484244,65.75203,-0.26281825,-0.199931109,0,0.000007,-0.000061,0.000163
28.3,1442907.674,6148235.999,940156.3825,219.8175267,-58.71202995,231.754442,-26.28173312,-19.97936088,0,0.000734,-0.006145,0.016336,341.763169,212.539335,65.774532,-0.26281825,-0.199793313,0,0.000007,-0.000061,0.000163
28.31,1442909.873,6148234.56,940155.7953,219.8730694,-58.72231432,231.754442,-26.28154284,-19.96549933,0,0.000734,-0.006145,0.016336,341.724738,212.594419,65.797032,-0.262814969,-0.199655518,0,0.000007,-0.000061,0.000163
28.32,1442912.072,6148233.12,940155.208,219.9285417,-58.73257607,231.754442,-26.28135583,-19.95163778,0,0.000734,-0.006146,0.016336,341.686298,212.649497,65.81953,-0.262814969,-0.199517723,0,0.000007,-0.000061,0.000163
28.33,1442914.272,6148231.681,940154.6205,219.9839434,-58.74281523,231.754442,-26.28116882,-19.93777623,0,0.000734,-0.006146,0.016336,341.647847,212.704569,65.842027,-0.262811688,-0.199376647,0,0.000007,-0.000061,0.000163
28.34,1442916.472,6148230.242,940154.033,220.0392746,-58.75303179,231.754442,-26.28098181,-19.92391796,0,0.000734,-0.006146,0.016336,341.609386,212.759634,65.864523,-0.262808407,-0.199238852,0,0.000007,-0.000061,0.000163
28.35,1442918.673,6148228.803,940153.4454,220.0945352,-58.76322577,231.754442,-26.28079809,-19.91006297,0,0.000734,-0.006146,0.016336,341.570914,212.814693,65.887017,-0.262808407,-0.199101056,0,0.000007,-0.000061,0.000163
28.36,1442920.875,6148227.363,940152.8576,220.1497251,-58.77339717,231.754442,-26.28061108,-19.89620799,0,0.000734,-0.006146,0.016336,341.532433,212.869746,65.909509,-0.262805127,-0.198963261,0,0.000007,-0.000061,0.000163
28.37,1442923.077,6148225.924,940152.2698,220.2048442,-58.78354601,231.754442,-26.28042735,-19.882353,0,0.000734,-0.006146,0.016336,341.493941,212.924792,65.932,-0.262805127,-0.198822185,0,0.000007,-0.000061,0.000163
28.38,1442925.279,6148224.486,940151.6819,220.2598924,-58.79367228,231.754442,-26.28024362,-19.86850129,0,0.000734,-0.006146,0.016336,341.455439,212.979832,65.954489,-0.262801846,-0.19868439,0,0.000007,-0.000061,0.000163
28.39,1442927.482,6148223.047,940151.0938,220.3148698,-58.80377601,231.754442,-26.2800599,-19.85464959,0,0.000734,-0.006146,0.016336,341.416926,213.034866,65.976977,-0.262801846,-0.198546594,0,0.000007,-0.000061,0.000163
28.4,1442929.686,6148221.608,940150.5057,220.3697761,-58.81385719,231.754442,-26.27987617,-19.84080116,0,0.000734,-0.006146,0.016336,341.378404,213.089893,65.999463,-0.262798565,-0.198408799,0,0.000007,-0.000061,0.000163
28.41,1442931.89,6148220.169,940149.9175,220.4246113,-58.82391584,231.754442,-26.27969244,-19.82695273,0,0.000734,-0.006146,0.016336,341.339871,213.144914,66.021948,-0.262798565,-0.198271004,0,0.000007,-0.000061,0.000163
28.42,1442934.095,6148218.731,940149.3291,220.4793754,-58.83395196,231.754442,-26.279512,-19.81310431,0,0.000734,-0.006146,0.016336,341.301328,213.199929,66.044431,-0.262795284,-0.198129928,0,0.000007,-0.000061,0.000163
28.43,1442936.301,6148217.293,940148.7407,220.5340683,-58.84396557,231.754442,-26.27932827,-19.79925916,0,0.000734,-0.006147,0.016336,341.262775,213.254937,66.066912,-0.262792003,-0.197992132,0,0.000007,-0.000061,0.000163
28.44,1442938.506,6148215.854,940148.1521,220.58869,-58.85395668,231.754442,-26.27914782,-19.7854173,0,0.000734,-0.006147,0.016336,341.224212,213.309939,66.089392,-0.262792003,-0.197854337,0,0.000007,-0.000061,0.000163
28.45,1442940.713,6148214.416,940147.5635,220.6432402,-58.86392528,231.754442,-26.27896738,-19.77157544,0,0.000734,-0.006147,0.016336,341.185638,213.364934,66.111871,-0.262788722,-0.197716542,0,0.000007,-0.000061,0.000163
28.46,1442942.92,6148212.978,940146.9748,220.6977191,-58.8738714,231.754442,-26.27878693,-19.75773357,0,0.000734,-0.006147,0.016336,341.147055,213.419923,66.134347,-0.262788722,-0.197578746,0,0.000007,-0.000061,0.000163
28.47,1442945.127,6148211.54,940146.3859,220.7521264,-58.88379504,231.754442,-26.27860648,-19.74389499,0,0.000734,-0.006147,0.016336,341.108461,213.474906,66.156823,-0.262785441,-0.19743767,0,0.000007,-0.000061,0.000163
28.48,1442947.335,6148210.102,940145.797,220.8064622,-58.89369621,231.754442,-26.27842604,-19.73005641,0,0.000734,-0.006147,0.016336,341.069856,213.529882,66.179296,-0.262785441,-0.197299875,0,0.000007,-0.000061,0.000163
28.49,1442949.544,6148208.664,940145.208,220.8607263,-58.90357491,231.754442,-26.27824559,-19.71621782,0,0.000734,-0.006147,0.016336,341.031242,213.584852,66.201769,-0.262782161,-0.19716208,0,0.000007,-0.000061,0.000163
28.5,1442951.753,6148207.226,940144.6188,220.9149187,-58.91343117,230.329701,-26.27806843,-19.70238252,0,0.000734,-0.006147,0.016336,340.992617,213.639816,66.224239,-0.262782161,-0.197024285,0,0.000007,-0.000061,0.000163
28.51,1442953.963,6148205.789,940144.0296,220.9690394,-58.92326498,230.329701,-26.27789126,-19.6885505,0,0.000735,-0.006147,0.016336,340.953983,213.694773,66.246708,-0.26277888,-0.196886489,0,0.000007,-0.000061,0.000163
28.52,1442956.173,6148204.351,940143.4403,221.0230882,-58.93307636,230.329701,-26.27771081,-19.67471848,0,0.000735,-0.006147,0.016335,340.915338,213.749724,66.269176,-0.262775599,-0.196748694,0,0.000007,-0.000061,0.000163
28.53,1442958.384,6148202.914,940142.8508,221.0770651,-58.94286531,230.329701,-26.27753365,-19.66088646,0,0.000735,-0.006147,0.016335,340.876682,213.804668,66.291642,-0.262775599,-0.196607618,0,0.000007,-0.000061,0.000163
28.54,1442960.595,6148201.477,940142.2613,221.13097,-58.95263184,230.329701,-26.27735648,-19.64705772,0,0.000735,-0.006147,0.016335,340.838017,213.859606,66.314106,-0.262772318,-0.196469823,0,0.000007,-0.000061,0.000163
28.55,1442962.807,6148200.039,940141.6717,221.1848029,-58.96237597,230.329701,-26.27717932,-19.63322897,0,0.000735,-0.006148,0.016335,340.799341,213.914538,66.336569,-0.262772318,-0.196332027,0,0.000007,-0.000061,0.000163
28.56,1442965.019,6148198.602,940141.082,221.2385636,-58.97209771,230.329701,-26.27700215,-19.61940351,0,0.000735,-0.006148,0.016335,340.760655,213.969463,66.35903,-0.262769037,-0.196194232,0,0.000007,-0.000061,0.000163
28.57,1442967.232,6148197.165,940140.4921,221.2922522,-58.98179705,230.329701,-26.27682827,-19.60557806,0,0.000735,-0.006148,0.016335,340.721959,214.024382,66.38149,-0.262769037,-0.196056437,0,0.000007,-0.000061,0.000163
28.58,1442969.446,6148195.728,940139.9022,221.3458685,-58.99147402,230.329701,-26.2766511,-19.59175588,0,0.000735,-0.006148,0.016335,340.683253,214.079294,66.403948,-0.262765756,-0.195918641,0,0.000007,-0.000061,0.000163
28.59,1442971.66,6148194.292,940139.3122,221.3994125,-59.00112861,230.329701,-26.27647394,-19.57793042,0,0.000735,-0.006148,0.016335,340.644537,214.1342,66.426404,-0.262765756,-0.195780846,0,0.000007,-0.000061,0.000163
28.6,1442973.874,6148192.855,940138.7221,221.4528841,-59.01076085,229.620455,-26.27630005,-19.56411152,0,0.000735,-0.006148,0.016335,340.60581,214.1891,66.448859,-0.262762476,-0.19563977,0,0.000007,-0.000061,0.000163
28.61,1442976.089,6148191.418,940138.1319,221.5062832,-59.02037074,229.620455,-26.27612289,-19.55029262,0,0.000735,-0.006148,0.016335,340.567073,214.243993,66.471312,-0.262762476,-0.195501975,0,0.000007,-0.000061,0.000163
28.62,1442978.305,6148189.982,940137.5416,221.5596098,-59.02995828,229.620455,-26.275949,-19.53647372,0,0.000735,-0.006148,0.016335,340.528326,214.29888,66.493764,-0.262759195,-0.195364179,0,0.000007,-0.000061,0.000163
28.63,1442980.521,6148188.546,940136.9512,221.6128639,-59.0395235,229.620455,-26.27577512,-19.52265482,0,0.000735,-0.006148,0.016335,340.489569,214.353761,66.516215,-0.262759195,-0.195226384,0,0.000007,-0.000061,0.000163
28.64,1442982.738,6148187.109,940136.3607,221.6660452,-59.04906639,229.620455,-26.27560123,-19.50884249,0,0.000735,-0.006148,0.016335,340.450801,214.408635,66.538663,-0.262755914,-0.195088589,0,0.000007,-0.000061,0.000163
28.65,1442984.955,6148185.673,940135.7701,221.7191539,-59.05858697,229.620455,-26.27542735,-19.49502687,0,0.000735,-0.006148,0.016335,340.412024,214.463502,66.56111,-0.262752633,-0.194950794,0,0.000007,-0.000061,0.000163
28.66,1442987.173,6148184.237,940135.1794,221.7721898,-59.06808524,229.620455,-26.27525347,-19.48121453,0,0.000735,-0.006148,0.016335,340.373236,214.518364,66.583556,-0.262752633,-0.194812998,0,0.000007,-0.000061,0.000163
28.67,1442989.391,6148182.801,940134.5887,221.8251528,-59.07756123,229.620455,-26.27507958,-19.4674022,0,0.000735,-0.006149,0.016335,340.334438,214.573218,66.606,-0.262749352,-0.194675203,0,0.000007,-0.000061,0.000163
28.68,1442991.61,6148181.365,940133.9978,221.8780429,-59.08701493,229.620455,-26.2749057,-19.45359314,0,0.000735,-0.006149,0.016335,340.29563,214.628067,66.628442,-0.262749352,-0.194537408,0,0.000007,-0.000061,0.000163
28.69,1442993.829,6148179.93,940133.4068,221.9308601,-59.09644635,229.620455,-26.27473181,-19.43978409,0,0.000735,-0.006149,0.016335,340.256811,214.682909,66.650883,-0.262746071,-0.194396332,0,0.000007,-0.000061,0.000163
28.7,1442996.049,6148178.494,940132.8158,221.9836042,-59.10585551,228.913265,-26.27455793,-19.42597831,0,0.000735,-0.006149,0.016335,340.217983,214.737745,66.673322,-0.262746071,-0.194258536,0,0.000007,-0.000061,0.000163
28.71,1442998.269,6148177.059,940132.2246,222.0362752,-59.11524242,228.913265,-26.27438404,-19.41217254,0,0.000735,-0.006149,0.016335,340.179144,214.792574,66.69576,-0.262742791,-0.194120741,0,0.000007,-0.000061,0.000163
28.72,1443000.49,6148175.623,940131.6334,222.088873,-59.12460709,228.913265,-26.27421344,-19.39836676,0,0.000735,-0.006149,0.016335,340.140295,214.847397,66.718196,-0.262742791,-0.193982946,0,0.000007,-0.000061,0.000163
28.73,1443002.711,6148174.188,940131.042,222.1413976,-59.13394951,228.913265,-26.27403955,-19.38456427,0,0.000735,-0.006149,0.016335,340.101436,214.902213,66.740631,-0.26273951,-0.193845151,0,0.000007,-0.000061,0.000163
28.74,1443004.933,6148172.753,940130.4506,222.1938489,-59.14326972,228.913265,-26.27386567,-19.37076177,0,0.000735,-0.006149,0.016335,340.062567,214.957023,66.763064,-0.26273951,-0.193707355,0,0.000007,-0.000061,0.000163
28.75,1443007.156,6148171.318,940129.8591,222.2462268,-59.1525677,228.913265,-26.27369507,-19.35696256,0,0.000735,-0.006149,0.016335,340.023687,215.011827,66.785495,-0.262736229,-0.19356956,0,0.000007,-0.000061,0.000163
28.76,1443009.379,6148169.883,940129.2675,222.2985313,-59.16184349,228.913265,-26.27352118,-19.34316335,0,0.000735,-0.006149,0.016335,339.984798,215.066624,66.807925,-0.262736229,-0.193431765,0,0.000007,-0.000061,0.000163
28.77,1443011.602,6148168.448,940128.6758,222.3507624,-59.17109708,228.913265,-26.27335058,-19.32936414,0,0.000735,-0.006149,0.016335,339.945898,215.121414,66.830353,-0.262732948,-0.193293969,0,0.000007,-0.000061,0.000163
28.78,1443013.826,6148167.013,940128.084,222.4029199,-59.18032848,228.913265,-26.27317669,-19.3155682,0,0.000735,-0.006149,0.016335,339.906988,215.176199,66.852779,-0.262732948,-0.193156174,0,0.000007,-0.000061,0.000163
28.79,1443016.051,6148165.578,940127.4921,222.4550037,-59.18953771,228.913265,-26.27300609,-19.30177227,0,0.000735,-0.00615,0.016335,339.868068,215.230977,66.875205,-0.262729667,-0.193018379,0,0.000007,-0.000061,0.000163
28.8,1443018.276,6148164.144,940126.9001,222.5070139,-59.19872477,228.20811,-26.27283549,-19.28797962,0,0.000735,-0.00615,0.016335,339.829137,215.285748,66.897628,-0.262729667,-0.192880584,0,0.000007,-0.000061,0.000163
28.81,1443020.502,6148162.71,940126.308,222.5589504,-59.20788967,228.20811,-26.2726616,-19.27418697,0,0.000735,-0.00615,0.016335,339.790197,215.340513,66.92005,-0.262726386,-0.192742788,0,0.000007,-0.000061,0.000163
28.82,1443022.728,6148161.275,940125.7158,222.6108131,-59.21703244,228.20811,-26.272491,-19.26039432,0,0.000735,-0.00615,0.016335,339.751246,215.395272,66.94247,-0.262726386,-0.192604993,0,0.000007,-0.000061,0.000163
28.83,1443024.954,6148159.841,940125.1236,222.6626019,-59.22615306,228.20811,-26.27231711,-19.24660495,0,0.000735,-0.00615,0.016334,339.712285,215.450024,66.964889,-0.262723106,-0.192467198,0,0.000007,-0.000061,0.000163
28.84,1443027.181,6148158.407,940124.5312,222.7143168,-59.23525157,228.20811,-26.27214651,-19.23281886,0,0.000735,-0.00615,0.016334,339.673314,215.504769,66.987306,-0.262723106,-0.192329402,0,0.000007,-0.000062,0.000163
28.85,1443029.409,6148156.973,940123.9388,222.7659578,-59.24432795,228.20811,-26.27197591,-19.21902949,0,0.000735,-0.00615,0.016334,339.634333,215.559509,67.009722,-0.262719825,-0.192191607,0,0.000007,-0.000062,0.000163
28.86,1443031.637,6148155.539,940123.3462,222.8175247,-59.25338224,228.20811,-26.27180202,-19.2052434,0,0.000735,-0.00615,0.016334,339.595341,215.614241,67.032135,-0.262716544,-0.192053812,0,0.000007,-0.000062,0.000163
28.87,1443033.866,6148154.106,940122.7536,222.8690175,-59.26241443,228.20811,-26.27163142,-19.19146059,0,0.000735,-0.00615,0.016334,339.55634,215.668968,67.054548,-0.262716544,-0.191916017,0,0.000007,-0.000062,0.000163
28.88,1443036.095,6148152.672,940122.1609,222.9204361,-59.27142453,228.20811,-26.27146081,-19.17767778,0,0.000735,-0.00615,0.016334,339.517328,215.723688,67.076959,-0.262713263,-0.191778221,0,0.000007,-0.000062,0.000163
28.89,1443038.325,6148151.238,940121.5681,222.9717806,-59.28041256,228.20811,-26.27128693,-19.16389497,0,0.000735,-0.00615,0.016334,339.478306,215.778401,67.099368,-0.262713263,-0.191640426,0,0.000007,-0.000062,0.000163
28.9,1443040.555,6148149.805,940120.9752,223.0230508,-59.28937853,228.20811,-26.27111633,-19.15011544,0,0.000735,-0.006151,0.016334,339.439274,215.833108,67.121775,-0.262709982,-0.191502631,0,0.000007,-0.000062,0.000163
28.91,1443042.786,6148148.372,940120.3822,223.0742466,-59.29832245,228.20811,-26.27094572,-19.13633591,0,0.000735,-0.006151,0.016334,339.400232,215.887809,67.144181,-0.262709982,-0.191364836,0,0.000007,-0.000062,0.000163
28.92,1443045.017,6148146.939,940119.7891,223.1253681,-59.30724433,228.20811,-26.27077184,-19.12255639,0,0.000736,-0.006151,0.016334,339.361179,215.942503,67.166586,-0.262706701,-0.19122704,0,0.000007,-0.000062,0.000163
28.93,1443047.249,6148145.506,940119.196,223.1764151,-59.31614417,228.20811,-26.27060123,-19.10878014,0,0.000736,-0.006151,0.016334,339.322117,215.997191,67.188989,-0.262706701,-0.191089245,0,0.000007,-0.000062,0.000163
28.94,1443049.481,6148144.073,940118.6027,223.2273876,-59.32502199,228.20811,-26.27042735,-19.09500389,0,0.000736,-0.006151,0.016334,339.283044,216.051872,67.21139,-0.26270342,-0.19095145,0,0.000007,-0.000062,0.000163
28.95,1443051.714,6148142.64,940118.0094,223.2782855,-59.3338778,228.20811,-26.27025675,-19.08123093,0,0.000736,-0.006151,0.016334,339.243961,216.106547,67.23379,-0.26270342,-0.190813654,0,0.000007,-0.000062,0.000163
28.96,1443053.947,6148141.207,940117.416,223.3291089,-59.34271161,228.20811,-26.27008286,-19.06745796,0,0.000736,-0.006151,0.016334,339.204868,216.161215,67.256188,-0.26270014,-0.190675859,0,0.000007,-0.000062,0.000163
28.97,1443056.181,6148139.774,940116.8224,223.3798575,-59.35152343,228.20811,-26.26991226,-19.05368499,0,0.000736,-0.006151,0.016334,339.165765,216.215877,67.278584,-0.26270014,-0.190538064,0,0.000007,-0.000062,0.000163
28.98,1443058.415,6148138.342,940116.2288,223.4305314,-59.36031327,228.20811,-26.26973837,-19.03991531,0,0.000736,-0.006151,0.016334,339.126651,216.270533,67.300979,-0.262696859,-0.190400269,0,0.000007,-0.000062,0.000163
28.99,1443060.65,6148136.91,940115.6351,223.4811306,-59.36908115,228.20811,-26.26956777,-19.02614562,0,0.000736,-0.006151,0.016334,339.087528,216.325182,67.323372,-0.262696859,-0.190262473,0,0.000007,-0.000062,0.000163
29,1443062.886,6148135.477,940115.0414,223.5316549,-59.37782706,226.803824,-26.26939389,-19.01237922,0,0.000736,-0.006151,0.016334,339.048394,216.379824,67.345764,-0.262693578,-0.190124678,0,0.000007,-0.000062,0.000163
29.01,1443065.121,6148134.045,940114.4475,223.5821042,-59.38655103,226.803824,-26.26922,-18.99861281,0,0.000736,-0.006151,0.016334,339.00925,216.43446,67.368154,-0.262693578,-0.189986883,0,0.000007,-0.000062,0.000163
29.02,1443067.358,6148132.613,940113.8536,223.6324787,-59.39525307,226.803824,-26.2690494,-18.98484641,0,0.000736,-0.006152,0.016334,338.970096,216.48909,67.390542,-0.262690297,-0.189849087,0,0.000007,-0.000062,0.000163
29.03,1443069.594,6148131.181,940113.2595,223.6827781,-59.40393317,226.803824,-26.26887551,-18.97108328,0,0.000736,-0.006152,0.016334,338.930932,216.543713,67.412929,-0.262690297,-0.189711292,0,0.000007,-0.000062,0.000163
29.04,1443071.832,6148129.75,940112.6654,223.7330024,-59.41259137,226.803824,-26.26870163,-18.95732016,0,0.000736,-0.006152,0.016334,338.891758,216.59833,67.435315,-0.262687016,-0.189573497,0,0.000007,-0.000062,0.000163
29.05,1443074.07,6148128.318,940112.0712,223.7831516,-59.42122766,226.803824,-26.26852774,-18.94356032,0,0.000736,-0.006152,0.016334,338.852573,216.65294,67.457698,-0.262683735,-0.189435702,0,0.000007,-0.000062,0.000163
29.06,1443076.308,6148126.886,940111.4769,223.8332257,-59.42984205,226.803824,-26.26835386,-18.92980047,0,0.000736,-0.006152,0.016334,338.813379,216.707544,67.48008,-0.262683735,-0.189297906,0,0.000007,-0.000062,0.000163
29.07,1443078.547,6148125.455,940110.8825,223.8832245,-59.43843457,226.803824,-26.26817997,-18.91604063,0,0.000736,-0.006152,0.016334,338.774174,216.762141,67.502461,-0.262680455,-0.189160111,0,0.000007,-0.000062,0.000163
29.08,1443080.786,6148124.024,940110.288,223.933148,-59.44700521,226.803824,-26.26800609,-18.90228407,0,0.000736,-0.006152,0.016334,338.734959,216.816732,67.52484,-0.262680455,-0.189022316,0,0.000007,-0.000062,0.000163
29.09,1443083.026,6148122.593,940109.6935,223.9829962,-59.45555399,226.803824,-26.26783221,-18.88852751,0,0.000736,-0.006152,0.016334,338.695734,216.871316,67.547217,-0.262677174,-0.18888452,0,0.000007,-0.000062,0.000163
29.1,1443085.266,6148121.162,940109.0988,224.032769,-59.46408093,226.104653,-26.26765832,-18.87477095,0,0.000736,-0.006152,0.016334,338.656499,216.925894,67.569593,-0.262677174,-0.188746725,0,0.000007,-0.000062,0.000163
29.11,1443087.507,6148119.731,940108.5041,224.0824663,-59.47258603,226.104653,-26.26748116,-18.86101766,0,0.000736,-0.006152,0.016334,338.617253,216.980465,67.591967,-0.262673893,-0.18860893,0,0.000007,-0.000062,0.000163
29.12,1443089.748,6148118.3,940107.9093,224.1320881,-59.4810693,226.104653,-26.26730727,-18.84726438,0,0.000736,-0.006152,0.016334,338.577998,217.03503,67.614339,-0.262673893,-0.188471135,0,0.000007,-0.000062,0.000163
29.13,1443091.99,6148116.869,940107.3144,224.1816344,-59.48953075,226.104653,-26.26713011,-18.83351438,0,0.000736,-0.006152,0.016334,338.538732,217.089589,67.63671,-0.262670612,-0.18833662,0,0.000007,-0.000062,0.000163
29.14,1443094.233,6148115.439,940106.7194,224.2311051,-59.4979704,226.104653,-26.26695622,-18.81976438,0,0.000736,-0.006153,0.016333,338.499457,217.144141,67.659079,-0.262670612,-0.188198825,0,0.000007,-0.000062,0.000163
29.15,1443096.475,6148114.008,940106.1244,224.2805001,-59.50638825,226.104653,-26.26677906,-18.80601438,0,0.000736,-0.006153,0.016333,338.460171,217.198686,67.681447,-0.262667331,-0.18806103,0,0.000007,-0.000062,0.000163
29.16,1443098.719,6148112.578,940105.5292,224.3298194,-59.51478433,226.104653,-26.26660189,-18.79226766,0,0.000736,-0.006153,0.016333,338.420875,217.253225,67.703813,-0.262667331,-0.187923234,0,0.000007,-0.000062,0.000163
29.17,1443100.962,6148111.148,940104.934,224.379063,-59.52315863,226.104653,-26.26642801,-18.77852094,0,0.000736,-0.006153,0.016333,338.381568,217.307757,67.726177,-0.26266405,-0.187785439,0,0.000007,-0.000062,0.000163
29.18,1443103.207,6148109.717,940104.3387,224.4282307,-59.53151117,226.104653,-26.26625084,-18.76477422,0,0.000736,-0.006153,0.016333,338.342252,217.362283,67.74854,-0.26266405,-0.187647644,0,0.000007,-0.000062,0.000163
29.19,1443105.452,6148108.288,940103.7433,224.4773225,-59.53984197,226.104653,-26.26607368,-18.75103078,0,0.000736,-0.006153,0.016333,338.302926,217.416803,67.770901,-0.26266077,-0.187509849,0,0.000007,-0.000062,0.000163
29.2,1443107.697,6148106.858,940103.1478,224.5263385,-59.54815102,225.407436,-26.26589323,-18.73728735,0,0.000736,-0.006153,0.016333,338.263589,217.471316,67.793261,-0.262657489,-0.187372053,0,0.000007,-0.000062,0.000163
29.21,1443109.943,6148105.428,940102.5522,224.5752785,-59.55643835,225.407436,-26.26571606,-18.72354719,0,0.000736,-0.006153,0.016333,338.224242,217.525822,67.815619,-0.262657489,-0.187234258,0,0.000007,-0.000062,0.000163
29.22,1443112.189,6148103.998,940101.9566,224.6241424,-59.56470397,225.407436,-26.2655389,-18.70980703,0,0.000736,-0.006153,0.016333,338.184886,217.580322,67.837975,-0.262654208,-0.187096463,0,0.000007,-0.000062,0.000163
29.23,1443114.436,6148102.569,940101.3608,224.6729303,-59.57294788,225.407436,-26.26535845,-18.69606687,0,0.000736,-0.006153,0.016333,338.145519,217.634816,67.86033,-0.262654208,-0.186961948,0,0.000007,-0.000062,0.000163
29.24,1443116.683,6148101.14,940100.765,224.7216421,-59.58117011,225.407436,-26.26518129,-18.68232999,0,0.000736,-0.006153,0.016333,338.106141,217.689303,67.882683,-0.262650927,-0.186824153,0,0.000007,-0.000062,0.000163
29.25,1443118.93,6148099.71,940100.1691,224.7702777,-59.58937065,225.407436,-26.26500084,-18.66859312,0,0.000736,-0.006153,0.016333,338.066754,217.743783,67.905035,-0.262650927,-0.186686358,0,0.000007,-0.000062,0.000163
29.26,1443121.179,6148098.281,940099.5732,224.818837,-59.59754952,225.407436,-26.26482039,-18.65485624,0,0.000736,-0.006154,0.016333,338.027357,217.798257,67.927385,-0.262647646,-0.186548562,0,0.000007,-0.000062,0.000163
29.27,1443123.427,6148096.852,940098.9771,224.8673201,-59.60570674,225.407436,-26.26463995,-18.64112264,0,0.000736,-0.006154,0.016333,337.987949,217.852725,67.949733,-0.262647646,-0.186410767,0,0.000007,-0.000062,0.000163
29.28,1443125.676,6148095.423,940098.381,224.9157269,-59.61384231,225.407436,-26.2644595,-18.62738905,0,0.000736,-0.006154,0.016333,337.948532,217.907186,67.97208,-0.262644365,-0.186272972,0,0.000007,-0.000062,0.000163
29.29,1443127.926,6148093.995,940097.7847,224.9640574,-59.62195625,225.407436,-26.26427906,-18.61365873,0,0.000736,-0.006154,0.016333,337.909104,217.96164,67.994425,-0.262644365,-0.186135177,0,0.000007,-0.000062,0.000163
29.3,1443130.176,6148092.566,940097.1884,225.0123114,-59.63004856,224.712154,-26.26409533,-18.59992842,0,0.000736,-0.006154,0.016333,337.869666,218.016088,68.016768,-0.262641085,-0.186000662,0,0.000007,-0.000062,0.000163
29.31,1443132.427,6148091.138,940096.5921,225.0604889,-59.63811927,224.712154,-26.26391488,-18.5861981,0,0.000736,-0.006154,0.016333,337.830218,218.07053,68.03911,-0.262637804,-0.185862867,0,0.000007,-0.000062,0.000163
29.32,1443134.678,6148089.709,940095.9956,225.1085899,-59.64616837,224.712154,-26.26373116,-18.57247107,0,0.000736,-0.006154,0.016333,337.79076,218.124965,68.06145,-0.262637804,-0.185725072,0,0.000007,-0.000062,0.000163
29.33,1443136.929,6148088.281,940095.3991,225.1566144,-59.65419589,224.712154,-26.26354743,-18.55874403,0,0.000736,-0.006154,0.016333,337.751292,218.179393,68.083789,-0.262634523,-0.185587276,0,0.000007,-0.000062,0.000163
29.34,1443139.182,6148086.853,940094.8024,225.2045623,-59.66220184,224.712154,-26.2633637,-18.545017,0,0.000737,-0.006154,0.016333,337.711813,218.233815,68.106126,-0.262634523,-0.185449481,0,0.000007,-0.000062,0.000163
29.35,1443141.434,6148085.425,940094.2057,225.2524335,-59.67018622,224.712154,-26.26317997,-18.53129324,0,0.000737,-0.006154,0.016333,337.672325,218.28823,68.128461,-0.262631242,-0.185311686,0,0.000007,-0.000062,0.000163
29.36,1443143.687,6148083.997,940093.6089,225.300228,-59.67814904,224.712154,-26.26299625,-18.51756949,0,0.000737,-0.006154,0.016333,337.632826,218.342639,68.150795,-0.262631242,-0.185177171,0,0.000007,-0.000062,0.000163
29.37,1443145.941,6148082.569,940093.0121,225.3479458,-59.68609033,224.712154,-26.26281252,-18.50384574,0,0.000737,-0.006155,0.016333,337.593318,218.397041,68.173127,-0.262627961,-0.185039376,0,0.000007,-0.000062,0.000163
29.38,1443148.194,6148081.142,940092.4151,225.3955868,-59.69401009,224.712154,-26.26262551,-18.49012526,0,0.000737,-0.006155,0.016333,337.553799,218.451437,68.195458,-0.26262468,-0.184901581,0,0.000007,-0.000062,0.000163
29.39,1443150.449,6148079.714,940091.8181,225.4431509,-59.70190834,224.712154,-26.2624385,-18.47640479,0,0.000737,-0.006155,0.016333,337.51427,218.505827,68.217786,-0.26262468,-0.184763785,0,0.000007,-0.000062,0.000163
29.4,1443152.704,6148078.287,940091.221,225.4906381,-59.70978508,224.712154,-26.26225478,-18.4626876,0,0.000737,-0.006155,0.016333,337.474731,218.560209,68.240114,-0.262621399,-0.18462599,0,0.000007,-0.000062,0.000163
29.41,1443154.959,6148076.86,940090.6239,225.5380484,-59.71764033,224.712154,-26.26206449,-18.44897041,0,0.000737,-0.006155,0.016333,337.435182,218.614586,68.262439,-0.262621399,-0.184488195,0,0.000007,-0.000062,0.000163
